imdb_title_id;title;original_title;year;date_published;genre;duration;country;language;director;writer;production_company;actors;description;avg_vote;votes;reviews_from_users;reviews_from_critics
tt0094078;Mi arrendo... e i soldi?;Surrender;1987;10/09/1987;Comedy;105;USA;English;Jerry Belson;Jerry Belson;Cannon Group;Sally Field, Michael Caine, Steve Guttenberg, Peter Boyle, Jackie Cooper, Julie Kavner, Louise Lasser, Iman, Michael A. Andrews, Jerry Lazarus, Tony Borgia, Frank Dicopoulos, Charles Noland, Dominic Messina, Paddi Edwards;A wealthy writer, who has had terrible experiences with money-hungry girlfriends and ex-wives, pretends to be a broke, washed-up novelist, to see if the woman he loves wants him for himself, or just for his money.;5.4;815;7;12
tt0094086;Sweet Lorraine;Sweet Lorraine;1987;5/08/1987;Drama;91;USA;English;Steve Gomer;Michael Zettler, Shelly Altman;Angelika Films;Maureen Stapleton, Trini Alvarado, Lee Richardson, John Bedford Lloyd, Freddie Roman, Giancarlo Esposito, Edie Falco, Todd Graff, Evan Handler, Mindy Morgenstern, Tamara Tunie, Boris Sichkin, Ben Lin, Marcell Rosenblatt, Donald Moore;Summers at The Lorraine have been a blast, but the guests and staff have saved the best...for last.;6;232;8;2
tt0094131;They Still Call Me Bruce;They Still Call Me Bruce;1987;5/29/1987;Comedy;91;USA;English;James Orr, Johnny Yune;Johnny Yune, Johnny Yune;Panda Movie Company;Johnny Yune, David Mendenhall, Pat Paulsen, Joey Travolta, Robert Guillaume, Bethany Wright, Daniel Neiden, Dana Conlin, Carl Bensen, Jerry Young, Roy Morgan, J. David Moeller, Lee Holmes, James Mendenhall, Irma P. Hall;A Korean man comes to America to thank the American GI who saved his life, but instead winds up running a struggling karate studio.;4.9;447;6;1
tt0094138;L'ora della rivincita;Three O'Clock High;1987;10/09/1987;Comedy;97;USA;English;Phil Joanou;Richard Christian Matheson, Tom Szollosi;Aaron Spelling Productions;Casey Siemaszko, Annie Ryan, Richard Tyson, Stacey Glick, Jonathan Wise, Jeffrey Tambor, Philip Baker Hall, John P. Ryan, Liza Morrow, Scott Tiler, Guy Massey, Theron Read, Mike Jolly, Charles Macaulay, Mitch Pileggi;A nerd gets himself in hot water with the new bully, a quiet bad boy who challenges him to fight on the grounds of their high school after the day's end.;7.2;10711;108;74
tt0094217;Una fabbrica di matti;The Under Achievers;1987;6/01/1988;Comedy;86;USA;English;Jackie Kong;Jackie Kong, Tony Rosato;Lightning Pictures;Edward Albert, Barbara Carrera, Michael Pataki, Vic Tayback, Mark Blankfield, James Van Patten, Susan Tyrrell, Garrett Morris, Jesse Aragon, Fox Harris, Lee Arenberg, Monte Landis, Judd Omen, Burton Gilliam, Jewel Shepard;Comedy about a bunch of misfits in a class together.;4.2;147;1;3
tt0094288;Bobo, vita da cani;Walk Like a Man;1987;4/17/1987;Comedy;86;USA;English;Melvin Frank;Robert Klane;Metro-Goldwyn-Mayer (MGM);Howie Mandel, Christopher Lloyd, Cloris Leachman, Colleen Camp, Amy Steel, Stephen Elliott, George DiCenzo, John McLiam, Earl Boen, Howard Platt, Millie Slavin, William Bogert, Isabel Cooley, Asa Lorre, Jeremy Gosch;A boy raised by wolves is reunited as an adult with his real family.;4.8;1337;22;4
tt0094298;Warrior Queen;Warrior Queen;1987;1/01/1987;Drama;79;USA;English;Chuck Vincent;Rick Marx, Harry Alan Towers;Lightning Pictures Inc.;Sybil Danning, Donald Pleasence, Rick Hill, Josephine Jacqueline Jones, Tally Chanel, Samantha Fox, Suzanna Smith, David Brandon, Mario Cruciani, Marco Tullio Cau;In ancient Pompeii, slaves are bought and sold for household chores and sex. A mysterious queen moves among the elite, meantime secretly helping the slaves to escape. Eventually her life is...;3.5;474;11;13
tt0094304;Il seme della gramigna;Weeds;1987;1/25/1990;Drama;115;USA;English;John D. Hancock;Dorothy Tristan, John D. Hancock;De Laurentiis Entertainment Group (DEG);Nick Nolte, Ernie Hudson, Rita Taggart, Mark Rolston, Lane Smith, John Toles-Bey, Joe Mantegna, Essex Smith, Sam L. Waymon, Orville Stoeber, Cyro Baptista, J.J. Johnston, William Forsythe, Anne Ramsey, Ray Reinhardt;A San Quentin inmate, sentenced to life without parole, writes a play that catches the interest of a reporter.;6;777;5;9
tt0094315;Le balene d'agosto;The Whales of August;1987;9/25/1987;Drama;90;USA;English;Lindsay Anderson;David Berry, David Berry;Nelson Entertainment;Bette Davis, Lillian Gish, Vincent Price, Ann Sothern, Harry Carey Jr., Frank Grimes, Margaret Ladd, Tisha Sterling, Mary Steenburgen, Frank Pitkin, Mike Bush;Two aged sisters reflect on life and the past during a late summer day in Maine.;7.3;4205;57;29
tt0094361;Ehi, dici a me?;You Talkin' to Me?;1987;9/25/1987;Comedy;97;USA;English;Charles Winkler;Charles Winkler;Polaire Films;Jim Youngs, James Noble, Mykelti Williamson, Faith Ford, Bess Motta, Rex Ryon, Brian Thompson, Alan King, Margo Winkler, Carl D. Parker, Niles Brewster, Bill Wood, Kris Bergen, Doug Cox, Webster Williams;"A young actor's fascination with Robert De Niro's ""Taxi Driver"" persona leads him into a morass of strange and obsessional behaviors.";3.5;229;5;4
tt0094643;Season of Fear;Season of Fear;1989;5/12/1989;Thriller;89;USA;English;Doug Campbell;Doug Campbell, Scott J. Mulvaney;City Filmworks;Michael Bowen, Ray Wise, Clare Wren, Michael J. Pollard, Clancy Brown, Heather Jane MacDonald, Dean Fortunato, Gregory R. Wolf, Susan Cherones, Janice Doskey, Gannon McClaskey Wise, Heino G. Moeller, Chrissy McCarthy, Henry Harris, Rocky Capella;A famous inventor marries a beautiful but much younger woman. His son becomes romantically involved with her.;5.1;114;7;2
tt0094663;Un'altra donna;Another Woman;1988;3/17/1989;Drama;81;USA;English;Woody Allen;Woody Allen;Jack Rollins & Charles H. Joffe Productions;Gena Rowlands, Mia Farrow, Ian Holm, Blythe Danner, Gene Hackman, Betty Buckley, Martha Plimpton, John Houseman, Sandy Dennis, David Ogden Stiers, Philip Bosco, Harris Yulin, Frances Conroy, Fred Melamed, Kenneth Welsh;Facing a mid-life crisis, a woman rents an apartment next to a psychiatrist's office to write a new book, only to become drawn to the plight of a pregnant woman seeking that doctor's help.;7.3;12642;82;65
tt0094714;Palle da spiaggia;Beach Balls;1988;5/01/1988;Comedy;77;USA;English;Joe Ritter;David Rocklin;New Classics Productions;Phillip Paley, Heidi Helmer, Steven Tash, Amanda Goodwin, Douglas R. Starr, Tod Bryant, Leslie Danon, Morgan Englund, Raf Mauro, Charley Gilleran, Gary Schneider, Tami Smith, Jacquelyn Masche, Parker Whitman, Bret Helm;Charlie Harrison dreams of being a rock star and, with the help of friends and a gang of local toughs, he arranges a concert in his house for a big time record producer, or at least that is...;4.6;245;8;16
tt0094717;Violenza alla deriva;The Beat;1987;6/03/1988;Drama;98;USA;English;Paul Mones;Paul Mones;Ruthless/Kilik/Wechsler Productions;David Jacobson, William McNamara, Kara Glover, Stuart Alexander, David McCarthy, Markus Flanagan, Paul Dillon, Reggie Rock Bythewood, Tony Gillan, Lisa Blake Richards, Richard Eigen, Angie Zisser, John Savage, Jeffrey Horowitz, Robert Gerringer;A new kid moves into a tough neighborhood controlled by gangs, and tries to teach them poetry.;6;172;12;1
tt0094739;Affari d'oro;Big Business;1988;2/03/1989;Comedy;97;USA;English, Italian;Jim Abrahams;Dori Pierson, Marc Reid Rubel;Touchstone Pictures;Bette Midler, Lily Tomlin, Fred Ward, Edward Herrmann, Michele Placido, Daniel Gerroll, Barry Primus, Michael Gross, Deborah Rush, Nicolas Coster, Patricia Gaul, J.C. Quinn, Norma MacMillan, Joe Grifasi, John Vickery;Two couples of sisters from New York and from the countryside discover that they are connected in an incredible way.;6.5;11879;52;13
tt0094769;Blue Movies;Blue Movies;1988;10/06/1905;Comedy;92;USA;English;Ed Fitzgerald, Paul Koval;Ed Fitzgerald, Paul Koval;Blue Partners;Steve Levitt, Larry Poindexter, Lucinda Crosby, Darian Mathias, Christopher Stone, Don Calfa, Larry Linville, Russell Johnson, Hardy Rawls, Seth Mitchell, Vickie Benson, Leland Crooke, Bert Rosario, Vince Brocato, Michael McCabe;"The ""slippery"" comedy is about 2 easy-living young men. They decide to make sex films. This adventurous enterprise could be a little complicated but nothing will deter them.";4.3;131;3;1
tt0094813;A prova di proiettile;Bulletproof;1987;8/28/1987;Action;93;USA;English;Steve Carver;T.L. Lankford, Fred Olen Ray;Cinetel Films;Gary Busey, Darlanne Fluegel, Henry Silva, Thalmus Rasulala, L.Q. Jones, RenÃ© EnrÃ­quez, Mills Watson, James Andronica, R.G. Armstrong, William Smith, Luke Askew, Lincoln Kilpatrick, Lydie Denier, RamÃ³n Franco, Juan FernÃ¡ndez;A group of dangerous terrorists succeeds to get hold of a tank of the army and all its crew.;5.1;1213;20;20
tt0094846;Casual Sex;Casual Sex?;1988;4/22/1988;Comedy;97;USA;English;GeneviÃ¨ve Robert;Wendy Goldman, Judy Toll;Jascat;Lea Thompson, Victoria Jackson, Stephen Shellen, Jerry Levine, Andrew Dice Clay, Mary Gross, Valerie Breiman, Peter Dvorsky, David Sargent, Cynthia Phillips, Don Woodard, Danny Breen, Bruce Abbott, Susan Ann Connor, Dan Woren;While attending a singles retreat, two female friends-- one promiscuous, the other unlucky with men-- share their philosophies on love, sex, men, and dating in the wake of the 1980s AIDS epidemic.;5;3671;24;10
tt0094882;Il grande cuore di Clara;Clara's Heart;1988;10/07/1988;Drama;108;USA;English;Robert Mulligan;Joseph Olshan, Mark Medoff;MTM Enterprises;Whoopi Goldberg, Michael Ontkean, Kathleen Quinlan, Neil Patrick Harris, Spalding Gray, Beverly Todd, Hattie Winston, Jason Downs, Caitlin Thompson, Maria Broom, Wanda Christine, Maryce Carter, Angel Harper, Frederick Strother, Joseph Muth;A Jamaican woman becomes the housekeeper for a rich Baltimore family and bonds with a disillusioned teenage boy.;6.3;2083;8;11
tt0094884;Fuori dal tunnel;Clean and Sober;1988;8/10/1988;Drama;124;USA;English;Glenn Gordon Caron;Tod Carroll;Imagine Films Entertainment;Michael Keaton, Kathy Baker, Morgan Freeman, Tate Donovan, Henry Judd Baker, Claudia Christian, J. David Krassner, Dakin Matthews, Mary Catherine Martin, Patricia Quinn, Terri Hanauer, David A. Kimball, Veronica Redd, Sharie Doolittle, Sharon Medearis;A hustling drug addict checks himself into rehab to escape trouble with the law and realizes that it's exactly what he needs.;6.7;5502;41;15
tt0094886;Clownhouse;Clownhouse;1989;7/20/1990;Horror;81;USA;English;Victor Salva;Victor Salva;Commercial Pictures (I);Nathan Forrest Winters, Brian McHugh, Sam Rockwell, Michael Jerome West, Byron Weible, David C. Reinecker, Timothy Enos, Frank Diamanti, Karl-Heinz Teuber, Viletta Skillman, Gloria Belsky, Tom Mottram, Erika Young, Jasper Watts, Bobby Salem;Just before Halloween, three young brothers alone in a big house are menaced by three escaped mental patients who have murdered some traveling circus clowns and taken their identities.;5.6;4260;84;40
tt0094910;Lo strizzacervelli;The Couch Trip;1988;2/26/1988;Comedy;97;USA;English;Michael Ritchie;Ken Kolb, Steven Kampmann;Orion Pictures;Dan Aykroyd, Walter Matthau, Charles Grodin, Donna Dixon, Richard Romanus, Mary Gross, David Clennon, Arye Gross, Victoria Jackson, Michael DeLorenzo, Mickey Jones, J.E. Freeman, David Wohl, Michael Ensign, Carol Mansell;A burnt-out shrink needs a temp. A charming escaped convict takes over his practice and radio show.;5.8;4520;25;17
tt0094923;Crusoe;Crusoe;1988;3/31/1989;Drama;91;UK, USA;English;Caleb Deschanel;Daniel Defoe, Walon Green;Island Pictures;Aidan Quinn, Elvis Payne, Richard D. Sharp, Colin Bruce, William Hootkins, Shane Rimmer, Jimmy Nail, Patrick Monckton, Chris Pitt, James Kennedy, Timothy Spall, Ade Sapara, Hepburn Graham, Raymond Johnson, Ricco Ross;Robinson Crusoe is shipwrecked and he finds himself all alone on a tropical island. With a few tools he manages to rescue from the wreck he has to learn to support himself until help arrives.;6.2;940;8;5
tt0094940;Ragazzo chiamato Dakota;Dakota;1988;12/02/1988;Drama;97;USA;English;Fred Holmes;Darryl Kuntz, Sara Lynn Kuntz;Miramax;Lou Diamond Phillips, DeeDee Norton, Herta Ware, Eli Cummins, Jordan Burton, Steve Ruge, John Hawkes, Tom Campitelli, Leslie Mullin, Lawrence Montaigne, Connie Coit, Susan Crippin, Rodger Boyce, Robert Lemus, Ben Jones;John Dakota is young bum with a hidden past. He meets a nice family and works on their ranch. He soon becomes a good friend of the disabled son and helps them overcome local problems.;4.7;230;6;4
tt0094946;Curve pericolose;Dangerous Curves;1988;9/23/1988;Comedy;93;USA;English;David Lewis;Paul Brown, Michael Dugan;Alimar Productions;Tate Donovan, Grant Heslov, Danielle von Zerneck, Valerie Breiman, Karen Lynn Scott, Robert Romanus, Robert Klein, Robert Stack, Leslie Nielsen, Elizabeth Ashley, Martha Quinn, Michael J. Rosenberg, Eva LaRue, Maree Cheatham, Armin Shimerman;A college graduate is offered a deal of a lifetime - deliver a Porsche for a client and join the company of your dreams in return. When the car gets stolen, he and his friend must go to a beauty pageant run by the thief to get it back.;3.7;399;2;4
tt0094962;The Dead Next Door;The Dead Next Door;1989;11/01/1989;Horror;78;USA;English;J.R. Bookwalter;J.R. Bookwalter;Suburban Tempe Company;Pete Ferry, Bogdan Pecic, Michael Grossi, Jolie Jackunas, Robert Kokai, Floyd Ewing Jr., Roger Graham, Maria Markovic, Jon Killough, Scott Spiegel, Jeff Welch, Michael Todd, J.R. Bookwalter, Jennifer Mullen, Joe Wedlake;An elite anti-Zombie team is assembled by the Government to cope with an ever-growing undead infection and the religious cult zealots who fanatically protect the festering foes.;5.1;2864;69;45
tt0094975;Death Row Diner;Death Row Diner;1988;10/06/1905;Horror;68;USA;English;D3;James Golff, D3;Camp Video;John Henry Richardson, Michelle Bauer, John Content, Salvatore Richichi, Frank Sarcinello Sr., Frank Sarcinello Jr., Dennis T. Mooney, Dana Lis Mason, Michael Antin, Jon Blatt, Jim Grizzle, Brooke Healey, Lob Keem, Alex Kay, Howard Ward Jr.;A wealthy Hollywood tycoon is framed for murder and sent to the electric chair without the customary last dinner. Years layer his comes back looking for revenge, and he's hungry.;3.7;101;7;6
tt0094976;Death by Dialogue;Death by Dialogue;1988;11/25/1988;Horror;89;USA;English;Thomas Dewier;Thomas Dewier, Susan Trabue;City Lights Entertainment Group;Ken Sagoes, Laura Albert, Lenny Delducca, Kelly Sullivan, Jude Gerard Prest, Judy Gordon, Theodore Lehmann, R.J. Walker, Gerry Rand, Larry Barsky, Mark Ginther, Robert Lee, Dana Dru Evenson, Charla Driver;A guy and four of his friends visit his crippled uncle, a taxidermist who lives with his housekeeper next to a movie set. Pretty soon people start being killed in the manner they are in the script of the movie being filmed next door.;3;298;13;9
tt0094996;Demon Warrior;Demon Warrior;1988;4/18/1988;Horror;85;USA;English;Frank Patterson;Mark Baird, Frank Patterson;Filmtrust;Wiley M. Pickett, Leslie Mullin, Jon Langione, John Garrett, Jerry Coiteux, Bruce Carbonara, Vonda Borski, Lee Barret, Martin Smith, Alan Stewart, Casey L. Curry, Robert Lee Segler;A group of young friends go hunting during their holidays near a small town in Texas, where the father of one of them own a piece of land. But the place has a legend. Years ago the ...;4;107;7;5
tt0095036;Ultimi echi di guerra;Distant Thunder;1988;11/11/1988;Drama;114;USA, Canada;English;Rick Rosenthal;Robert Stitzel, Deedee Wehle;Paramount Pictures;Ralph Macchio, John Lithgow, Kerrie Keane, Reb Brown, Janet Margolin, Denis Arndt, Jamey Sheridan, Tom Bower, John Kelly, Michael Currie, Hilary Strang, Robyn Stevan, David Longworth, Gordon Currie, Walter Marsh;A troubled Vietnam war vet deserts his wife and child shortly after he returns from the war. He returns after 10 years, where he's been living like an animal in the forest. He finds himself...;5.7;624;11;5
tt0095050;Nick e Gino;Dominick and Eugene;1988;9/09/1988;Drama;111;USA;English, Italian;Robert M. Young;Corey Blechman, Danny Porfirio;Orion Pictures;Ray Liotta, Tom Hulce, Jamie Lee Curtis, Robert Levine, Todd Graff, Bill Cobbs, Mimi Cecchini, Tommy Snelsire, Mary-Joan Negro, Tom Signorelli, John Romer, David Perry, Joe Maruzzo, R. Scott Peck, Charles Susan;Dominick and Eugene are twins, but Dominick is a little bit slow due to an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical ...;7.1;2622;28;16
tt0095067;The Drifter;The Drifter;1988;2/01/1988;Thriller;89;USA;English;Larry Brand;Larry Brand;Concorde Pictures;Kim Delaney, Timothy Bottoms, Al Shannon, Miles O'Keeffe, Anna Garduno, Loren Haynes, Larry Brand, Thomas Wagner, Ernest Alexander, JoAnn Willette, Gil Christner, Al Guarino, George Derby, Bodacious Bob McVickery, Rebecca Reynolds;An attractive, ambitious career woman gets flat tire on a lonely road and impulsively picks up an enigmatic hitchhiker, but after spending the night with him, she can't make him understand she doesn't want to continue their relationship.;4.9;349;11;2
tt0095135;Far North, estremo Nord;Far North;1988;6/16/1989;Drama;90;USA;English;Sam Shepard;Sam Shepard;Circle JS Productions;Jessica Lange, Charles Durning, Tess Harper, Donald Moffat, Ann Wedgeworth, Patricia Arquette, Nina Draxten, Tim Hanrahan, Pearl Fuller, Mary Russell, Sandra Iverson, Sarah Gramse, Paolo Rossi, Lindsey Handel, Melissa Sue Anderson;After generations of being apart, an accident brings a family back together and they begin to cope with their original issues.;4.9;603;13;7
tt0095143;Weekend di terrore;Fear;1988;11/16/1988;Action;96;USA;English;Robert A. Ferretti;Robert A. Ferretti, Rick Scarry;Cinetel Films;Cliff De Young, Kay Lenz, Zoe Trilling, Scott Schwartz, Robert Factor, Frank Stallone, Charles Meshack, Michael Watson, Brendan Burns, Edward Bunker, Mindy Seeger, Bart Burns, Michael B. Christy, Rick Scarry, Lisa M. Hansen;A family living in an isolated cabin in the woods are terrorized by a gang of escaped convicts. Their leader, a serial killer, is a disturbed Vietnam veteran. What the gang doesn't know is ...;4.7;179;4;2
tt0095177;Io vi ucciderÃ²;Freeway;1988;11/25/1988;Thriller;91;USA;English;Francis Delia;Deanne Barkley, Francis Delia;Gower Street Pictures;Darlanne Fluegel, James Russo, Billy Drago, Richard Belzer, Michael Callan, Joe Palese, Steve Franken, Brian Kaiser, Kenneth Tobey, Julianne Dallara, Laurie Foshay, Gloria Edwards, Deem Bristow, Toby Anderson, Kimberly Hall;A deeply-disturbed priest goes on a murderous night-time rampage across America's highways.;5;364;9;8
tt0095178;Pazzie di gioventÃ¹;Fresh Horses;1988;12/06/1905;Drama;105;USA;English;David Anspaugh;Larry Ketron;Weintraub Entertainment Group;Molly Ringwald, Andrew McCarthy, Patti D'Arbanville, Ben Stiller, Leon Russom, Molly Hagan, Viggo Mortensen, Doug Hutchison, Chiara Peacock, Marita Geraghty, Rachel Jones, Welker White, Christy Budig, Larry Ketron, Ken Strunk;A Cincinnati college student breaks off his engagement to his wealthy fiancÃ©e after he falls in love with a backwoods Kentucky girl he meets at a party. She claims to be 20 years old, but ...;5;1684;30;7
tt0095188;L'allegra fattoria;Funny Farm;1988;6/03/1988;Comedy;101;USA;English;George Roy Hill;Jay Cronley, Jeffrey Boam;Cornelius Productions;Chevy Chase, Madolyn Smith Osborne, Kevin O'Morrison, Joseph Maher, Jack Gilpin, Caris Corfman, William Severs, Mike Starr, Glenn Plummer, William Duell, Helen Lloyd Breed, Kit Le Fever, Dakin Matthews, William Newman, Alice Drummond;A couple swap city life for the country, but their picturesque new hometown turns out to be just a little bit different to what they were expecting.;6.2;19155;85;26
tt0095222;Glitch! Vacanze bollenti;Glitch!;1988;11/01/1988;Comedy;88;USA;English;Nico Mastorakis;Nico Mastorakis;Omega Entertainment;Will Egan, Steve Donmyer, Julia Nickson, Ji-Tu Cumbuka, Fernando GarzÃ³n, John Kreng, Dick Gautier, Ted Lange, Amy Lyndon, Dallas Cole, Gary Jochimsen, Teri Weigel, Deem Bristow, Dan Speaker, Susan Youngbluth;Two thieves rob a large fancy house when the owner is away. But when a visitor mistakes them for the owner, and they find out about a casting party mis-scheduled for that day, they decide ...;3.7;382;3;2
tt0095253;Non Ã¨ stata una vacanza... Ã¨ stata una guerra;The Great Outdoors;1988;6/17/1988;Comedy;91;USA;English;Howard Deutch;John Hughes;Hughes Entertainment;Dan Aykroyd, John Candy, Stephanie Faracy, Annette Bening, Chris Young, Ian Michael Giatti, Hilary Gordon, Rebecca Gordon, Robert Prosky, Zoaunne LeRoy, Lucy Deakins, Nancy Lenehan, John Bloom, Lewis Arquette, Britt Leach;A Chicago man's hope for a peaceful family vacation in the woods is shattered when the annoying in-laws drop in.;6.7;38513;109;25
tt0095256;Grotesque;Grotesque;1988;9/09/1988;Horror;89;USA;English;Joe Tornatore;Joe Tornatore, Mikel Angel;United Filmmakers Group;Linda Blair, Tab Hunter, Donna Wilkes, Brad Wilson, Nels Van Patten, Sharon Hughes, Michelle Bensoussan, Guy Stockwell, Charles Dierkop, Chuck Morrell, Lincoln Tate, Luana Patten, Robert Z'Dar, Billy Frank, Bunky Jones;A gang of crazed punkers breaks into a family's vacation home in the mountains and slaughters the entire family, except for one daughter who gets away. As the gang pursues the girl through ...;4.4;856;35;36
tt0095278;Hard Rock Nightmare;Hard Rock Nightmare;1988;10/06/1905;Horror;87;USA;English;Dominick Brascia;Dominick Brascia;Baio-Brascia-Venokur Productions;Greg Joujon-Roche, Annie Mikan, Lisa Elaina, Robert D. Peverley, Bryan Kovacs, Tom Shell, Susan Grillo, Gary Hays, Troy Donahue, Johnny Venokur, Steven Baio, Valerie Richards;A child is convinced his grandfather is a monster and kills him. Years later he returns with his friends to the sight of the killing. It appears to be his grandfather's revenge as one by one his friends are brutally murdered.;5.3;108;2;4
tt0095285;Heartstopper;Heartstopper;1989;10/22/1989;Horror;90;USA;English;John A. Russo;John A. Russo;Heartstopper Productions;Kevin Kindlin, Moon Unit Zappa, Tom Savini, John Hall, Tommy Lafitte, Maria Barney, Greg Besnak, Jonathan Adams, Paul Stockhausen, John C. Wanamaker, William Duncan, Michael J. Pollard, Louis J. Grippo, Ken Reid, Bill Dalzell;A physician who was hanged during the American Revolution for being a vampire is resurrected. He confesses his crimes to a priest, but starts to kill again. His modern descendant turns out ...;4.9;107;2;1
tt0095332;Il mistero di casa Usher;The House of Usher;1989;4/13/1989;Horror;92;USA, Canada, UK, South Africa;English;Alan Birkinshaw;Michael J. Murray, Edgar Allan Poe;Breton Film Productions;Oliver Reed, Donald Pleasence, Romy Windsor, Rufus Swart, Norman Coombes, Anne Stradi, Carole Farquhar, Philip Godawa, Lenorah Ince, Jonathan Fairbirn;An updated version of the classic horror tale by Edgar Allen Poe. Ryan and his girlfriend Molly are going to visit Ryan's uncle, Roderick Usher, at his mansion. They find, however, that ...;4.4;542;9;7
tt0095333;Labirinto mortale;The House on Carroll Street;1987;9/08/1988;Thriller;101;USA;English;Peter Yates;Walter Bernstein;Orion Pictures;Kelly McGillis, Jeff Daniels, Mandy Patinkin, Jessica Tandy, Jonathan Hogan, Remak Ramsay, Kenneth Welsh, Christopher Buchholz, Charles McCaughan, Randle Mell, Michael Flanagan, Paul Sparer, Brian Davies, Mary Diveny, Bill Moor;In 1950s America, an FBI agent and a blacklist victim uncover a plot to smuggle Nazi war criminals into the country.;6.1;2105;27;20
tt0095350;Iced;Iced;1989;2/01/1989;Horror;86;USA;English;Jeff Kwitny;Joseph Alan Johnson;Mikon Releasing Corporation;Debra De Liso, Doug Stevenson, Ron Kologie, Elizabeth Gorcey, John C. Cooke, Joseph Alan Johnson, Dan Smith, Michael Picardi, Lisa Loring, Sharon Bingham, Mark Turner, Rodney Montague;A group of childhood friends are invited to the opening of a posh ski resort, unaware that an old nemesis has murderous plans in mind for them.;4.3;472;23;20
tt0095384;Se hai un dubbio... prendine due;It Takes Two;1988;7/13/1988;Comedy;81;USA;English;David Beaird;Richard Christian Matheson, Tom Szollosi;United Artists;George Newbern, Leslie Hope, Kimberly Foster, Barry Corbin, Anthony Geary, Frances Lee McCain, Patrika Darbo, Marco Perella, Bill Bolender, Jerry Biggs, Scott Fults, Jim Holmes, John Hussey, Mickey Jones, Bill Thurman;"In Texas, the naive Travis Rogers quits his job to marry his beloved Stephanie ""Stephi"" Lawrence and work with his father-in-law. However he decides to buy a car with his US$ 5,000.00 ...";5.6;624;10;1
tt0095385;It's Impossible to Learn to Plow by Reading Books;It's Impossible to Learn to Plow by Reading Books;1988;10/06/1905;Drama;85;USA;English;Richard Linklater;Richard Linklater;Detour Filmproduction;Richard Linklater, James Goodwin, Dan Kratochvil, Linda Finney, Tracy Crabtree, Linda Levine, Lisa Schiebold, Erin McAfee, D. Montgomery, Scott Van Horn, Daniel Johnston, Tammy Gomez, Keith McCormack;A nameless young character goes into travels to the country, meeting some acquaintances and strangers as well, having banal conversations, dedicating his existence into daily mundane ...;5.9;704;8;6
tt0095415;Berlino: opzione zero;Judgment in Berlin;1988;5/06/1988;Drama;96;West Germany, USA;English, Russian, German;Leo Penn;Herbert J. Stern, Joshua Sinclair;Sheen/Greenblatt Productions;Martin Sheen, Sam Wanamaker, Max Gail, JÃ¼rgen Heinrich, Heinz Hoenig, Carl Lumbly, Max Volkert Martens, Cristine Rose, Marie Louise Sinclair, Joshua Sinclair, Jutta Speidel, Harris Yulin, Sean Penn, Burt Nelson, Malgorzata Gebel;American judge in Germany must decide if the hijacking of an East German plane into West Berlin was justified.;5.8;682;4;8
tt0095497;L'ultima tentazione di Cristo;The Last Temptation of Christ;1988;10/07/1988;Drama;164;Canada, USA;English;Martin Scorsese;Nikos Kazantzakis, Paul Schrader;Universal Pictures;Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill, Verna Bloom, Barbara Hershey, Roberts Blossom, Barry Miller, Gary Basaraba, Irvin Kershner, Victor Argo, Michael Been, Paul Herman, John Lurie, Leo Burmester;The life of;7.5;51031;333;129
tt0095519;Licenza di guida;License to Drive;1988;6/09/1989;Comedy;88;USA;English;Greg Beeman;Neil Tolkin;Twentieth Century Fox;Corey Haim, Corey Feldman, Carol Kane, Richard Masur, Heather Graham, Michael Manasseri, Harvey Miller, Michael A. Nickles, Nina Siemaszko, Grant Goodeve, James Avery, Grant Heslov, Michael Ensign, Helen Hanft, Christopher Burton;A teen decides to go for a night on the town with his friends despite flunking his driver's test.;6.4;17846;69;35
tt0095557;Lurkers;Lurkers;1988;3/11/1988;Horror;90;USA;English;Roberta Findlay;Ed Kelleher, Harriette Vidal;Reeltime Distributing Corporation;Christine Moore, Gary Warner, Marina Taylor, Roy MacArthur, Peter Oliver-Norman, Nancy Groff, Tom Billett, C.K. Steefel, Dana Nardelli, Lauren Ruane, C.C. Banks, Gil Newsom, Eva Baumann, Ruth Collins, Annie Grindlay;A woman is haunted by flashbacks of her dead mother and visions of dead people floating.;4.2;359;24;22
tt0095646;Missing Link;Missing Link;1988;11/25/1988;Adventure;91;USA;English;Carol Hughes, David Hughes;Carol Hughes, David Hughes;Guber-Peters-Barris Productions;Peter Elliott, Michael Gambon, Brian Abrahams, Clive Ashley, Fred T. Baker, Adrian Brett, David Daley, Jim Dvorak, Dave Holland, Gary Kettel, Mike Kidson, Will Menter, Chris Redsell, Colin Thompson, Andy Warrington;A million years ago in Africa, the last of the Australopithecines is on flight from the humans, who killed the rest of his clan. Alone, seeking others of his kind, he traverses steppes, ...;6.1;334;4;2
